Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COPPER,S&P500,DJI,JP225
2016-01-31,369.8,377.8,380.5,366.9,39.02,484082.0,120033000000.0,561134.9171,406261680.0,12814.835193205054,1080007.041,503602.0,3.250603802,,,,0.00615,1116.4,14.255,4568.0,1940.24,16466.3,17518.3
2016-02-01,372.2,369.8,379.8,365.3,74.35,616260.0,120033000000.0,782268.559,503780952.0,21547.50351667579,960669.2463,508505.0,10.83548916,,,,0.0067,1128.0,14.356,4562.0,1939.38,16449.18,17865.23
2016-02-02,373.9,372.2,376.6,371.4,50.98,675786.0,120033000000.0,796023.1,573136632.0,21124.52190725812,1074040.151,593445.0,5.428832589,,,,0.00699,1127.2,14.303,4545.0,1903.03,16153.54,17750.68
2016-02-03,368.0,373.9,375.9,366.2,59.81,542654.0,120033000000.0,639278.7151,457723560.0,16224.470933455645,1068073.261,446560.0,3.191211919,,,,0.00662,1141.3,14.748,4639.0,1912.53,16336.66,17191.25
2016-02-04,390.6,368.0,391.8,368.0,101.87,459997.0,120033000000.0,657741.7679,442002468.0,14961.09776840948,1002437.474,478151.0,4.720422971,,,,0.00663,1157.5,14.864,4690.5,1915.45,16416.58,17044.99
2016-02-05,386.5,390.6,391.1,384.5,60.92,503467.0,120033000000.0,647585.4468,486984256.0,16347.320946041624,1121775.269,544083.0,6.021729284,,,,0.0079,1157.7,14.791,4615.0,1880.05,16204.97,16819.59
2016-02-06,376.7,386.5,386.4,372.9,78.85,497975.0,120033000000.0,610195.65,488156520.0,15331.22127916457,1193377.946,611004.0,4.918345689,,,,0.008,1157.7,14.791,4615.0,1880.05,16204.97,16819.59
2016-02-07,377.9,376.7,382.6,375.3,40.74,516141.0,141106000000.0,696516.1875,490347396.0,14534.699094754558,1234537.966,649462.0,4.214146422,,,,0.00764,1157.7,14.791,4615.0,1880.05,16204.97,16819.59
2016-02-08,372.6,377.9,380.9,372.1,62.24,479473.0,144116000000.0,823030.5676,487234096.0,15906.554349294089,1060281.987,557241.0,4.402892031,,,,0.00812,1197.9,15.44,4619.5,1853.44,16027.05,17004.3
2016-02-09,375.3,372.6,377.6,371.4,55.36,515267.0,144116000000.0,703133.9602,495006308.0,15771.95071675377,1260875.877,561547.0,3.616836022,,,,0.00736,1198.6,15.462,4507.0,1852.21,16014.38,16085.44
2016-02-10,381.9,375.3,385.4,374.1,97.49,487454.0,144116000000.0,727386.9817,477165860.0,16625.913454471483,1174907.067,526521.0,4.532950631,,,,0.00739,1194.6,15.293,4462.0,1851.86,15914.74,15713.39
