Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COOPER,S&P500,DJI,JP225
,,,,,,,,,,,,,,,,,,839.9,,,,,
,,,,,,,,,,,,,,,,,,807.3,,,,,
,,,,,,,,,,,,,,,,,,808.8,,,,,
,,,,,,,,,,,,,,,,,,820.7,,,,,
,,,,,,,,,,,,,,,,,,821,,,,,
,,,,,,,,,,,,,,,,,,855,,,,,
,,,,,,,,,,,,,,,,,,854.5,,,,,
,,,,,,,,,,,,,,,,,,841.7,,,,,
,,,,,,,,,,,,,,,,,,866,,,,,
,,,,,,,,,,,,,,,,,,857.8,,,,,
,,,,,,,,,,,,,,,,,,879.5,,,,,
,,,,,,,,,,,,,,,,,,,17.788,,,,
,,,,,,,,,,,,,,,,,,,18.362,,,,
,,,,,,,,,,,,,,,,,,,18.29,,,,
,,,,,,,,,,,,,,,,,,,18.257,,,,
,,,,,,,,,,,,,,,,,,,17.917,,,,
,,,,,,,,,,,,,,,,,,,18.073,,,,
,,,,,,,,,,,,,,,,,,,17.872,,,,
,,,,,,,,,,,,,,,,,,,18,,,,
,,,,,,,,,,,,,,,,,,,17.857,,,,
,,,,,,,,,,,,,,,,,,,17.857,,,,
,,,,,,,,,,,,,,,,,,,17.719,,,,
,,,,,,,,,,,,,,,,,,,17.79,,,,
,,,,,,,,,,,,,,,,,,,18.708,,,,
,,,,,,,,,,,,,,,,,,,18.635,,,,
,,,,,,,,,,,,,,,,,,,18.694,,,,
,,,,,,,,,,,,,,,,,,,19.126,,,,
,,,,,,,,,,,,,,,,,,,18.747,,,,
,,,,,,,,,,,,,,,,,,,18.481,,,,
,,,,,,,,,,,,,,,,,,,18.923,,,,
,,,,,,,,,,,,,,,,,,,18.828,,,,
,,,,,,,,,,,,,,,,,,,19.205,,,,
,,,,,,,,,,,,,,,,,,,18.797,,,,
,,,,,,,,,,,,,,,,,,,18.462,,,,
,,,,,,,,,,,,,,,,,,,18.599,,,,
,,,,,,,,,,,,,,,,,,,18.431,,,,
,,,,,,,,,,,,,,,,,,,18.251,,,,
,,,,,,,,,,,,,,,,,,,18.371,,,,
,,,,,,,,,,,,,,,,,,,18.209,,,,
,,,,,,,,,,,,,,,,,,,18.497,,,,
,,,,,,,,,,,,,,,,,,,18.181,,,,
,,,,,,,,,,,,,,,,,,,17.317,,,,
,,,,,,,,,,,,,,,,,,,17.949,,,,
,,,,,,,,,,,,,,,,,,,18.334,,,,
,,,,,,,,,,,,,,,,,,,18.57,,,,
,,,,,,,,,,,,,,,,,,,18.551,,,,
,,,,,,,,,,,,,,,,,,,18.44,,,,
,,,,,,,,,,,,,,,,,,,18.486,,,,
,,,,,,,,,,,,,,,,,,,18.306,,,,
,,,,,,,,,,,,,,,,,,,17.781,,,,
,,,,,,,,,,,,,,,,,,,18,,,,
,,,,,,,,,,,,,,,,,,,17.651,,,,
,,,,,,,,,,,,,,,,,,,17.715,,,,
,,,,,,,,,,,,,,,,,,,18.115,,,,
,,,,,,,,,,,,,,,,,,,18.879,,,,
,,,,,,,,,,,,,,,,,,,18.859,,,,
,,,,,,,,,,,,,,,,,,,19.225,,,,
,,,,,,,,,,,,,,,,,,,19.499,,,,
,,,,,,,,,,,,,,,,,,,19.663,,,,
,,,,,,,,,,,,,,,,,,,19.294,,,,
,,,,,,,,,,,,,,,,,,,18.552,,,,
,,,,,,,,,,,,,,,,,,,18.451,,,,
,,,,,,,,,,,,,,,,,,,17.515,,,,
,,,,,,,,,,,,,,,,,,,17.534,,,,
,,,,,,,,,,,,,,,,,,,17.842,,,,
,,,,,,,,,,,,,,,,,,,18.84,,,,
,,,,,,,,,,,,,,,,,,,18.639,,,,
,,,,,,,,,,,,,,,,,,,18.579,,,,
,,,,,,,,,,,,,,,,,,,18.121,,,,
,,,,,,,,,,,,,,,,,,,18.134,,,,
,,,,,,,,,,,,,,,,,,,18.353,,,,
,,,,,,,,,,,,,,,,,,,18.207,,,,
,,,,,,,,,,,,,,,,,,,18.023,,,,
,,,,,,,,,,,,,,,,,,,18.093,,,,
,,,,,,,,,,,,,,,,,,,17.836,,,,
,,,,,,,,,,,,,,,,,,,17.743,,,,
,,,,,,,,,,,,,,,,,,,17.687,,,,
,,,,,,,,,,,,,,,,,,,18.448,,,,
,,,,,,,,,,,,,,,,,,,18.429,,,,
,,,,,,,,,,,,,,,,,,,18.262,,,,
,,,,,,,,,,,,,,,,,,,18.429,,,,
,,,,,,,,,,,,,,,,,,,18.366,,,,
,,,,,,,,,,,,,,,,,,,18.142,,,,
,,,,,,,,,,,,,,,,,,,18.213,,,,
,,,,,,,,,,,,,,,,,,,17.944,,,,
,,,,,,,,,,,,,,,,,,,18.132,,,,
,,,,,,,,,,,,,,,,,,,17.904,,,,
,,,,,,,,,,,,,,,,,,,17.54,,,,
,,,,,,,,,,,,,,,,,,,17.33,,,,
,,,,,,,,,,,,,,,,,,,17.387,,,,
,,,,,,,,,,,,,,,,,,,16.906,,,,
,,,,,,,,,,,,,,,,,,,16.741,,,,
,,,,,,,,,,,,,,,,,,,16.641,,,,
,,,,,,,,,,,,,,,,,,,17.027,,,,
,,,,,,,,,,,,,,,,,,,16.935,,,,
,,,,,,,,,,,,,,,,,,,17.032,,,,
,,,,,,,,,,,,,,,,,,,17.422,,,,
,,,,,,,,,,,,,,,,,,,17.523,,,,
,,,,,,,,,,,,,,,,,,,17.354,,,,
,,,,,,,,,,,,,,,,,,,17.108,,,,
,,,,,,,,,,,,,,,,,,,17.048,,,,
,,,,,,,,,,,,,,,,,,,17.16,,,,
,,,,,,,,,,,,,,,,,,,17.018,,,,
,,,,,,,,,,,,,,,,,,,17.338,,,,
,,,,,,,,,,,,,,,,,,,17.272,,,,
,,,,,,,,,,,,,,,,,,,17.382,,,,
,,,,,,,,,,,,,,,,,,,17.176,,,,
,,,,,,,,,,,,,,,,,,,17.329,,,,
,,,,,,,,,,,,,,,,,,,17.064,,,,
,,,,,,,,,,,,,,,,,,,16.469,,,,
,,,,,,,,,,,,,,,,,,,16.521,,,,
,,,,,,,,,,,,,,,,,,,16.132,,,,
,,,,,,,,,,,,,,,,,,,15.952,,,,
,,,,,,,,,,,,,,,,,,,15.901,,,,
,,,,,,,,,,,,,,,,,,,16.235,,,,
,,,,,,,,,,,,,,,,,,,16.426,,,,
,,,,,,,,,,,,,,,,,,,16.072,,,,
,,,,,,,,,,,,,,,,,,,16.11,,,,
,,,,,,,,,,,,,,,,,,,16.161,,,,
,,,,,,,,,,,,,,,,,,,16.148,,,,
,,,,,,,,,,,,,,,,,,,15.46,,,,
,,,,,,,,,,,,,,,,,,,15.603,,,,
,,,,,,,,,,,,,,,,,,,15.312,,,,
,,,,,,,,,,,,,,,,,,,15.447,,,,
,,,,,,,,,,,,,,,,,,,15.095,,,,
,,,,,,,,,,,,,,,,,,,14.84,,,,
,,,,,,,,,,,,,,,,,,,15.36,,,,
,,,,,,,,,,,,,,,,,,,16.328,,,,
,,,,,,,,,,,,,,,,,,,16.754,,,,
,,,,,,,,,,,,,,,,,,,16.671,,,,
,,,,,,,,,,,,,,,,,,,16.2,,,,
,,,,,,,,,,,,,,,,,,,16.212,,,,
,,,,,,,,,,,,,,,,,,,16.44,,,,
,,,,,,,,,,,,,,,,,,,16.86,,,,
,,,,,,,,,,,,,,,,,,,17.145,,,,
,,,,,,,,,,,,,,,,,,,16.932,,,,
,,,,,,,,,,,,,,,,,,,17.51,,,,
,,,,,,,,,,,,,,,,,,,17.88,,,,
,,,,,,,,,,,,,,,,,,,18.8,,,,
,,,,,,,,,,,,,,,,,,,18.8,,,,
,,,,,,,,,,,,,,,,,,,18.427,,,,
,,,,,,,,,,,,,,,,,,,18.655,,,,
,,,,,,,,,,,,,,,,,,,18.55,,,,
,,,,,,,,,,,,,,,,,,,18.255,,,,
,,,,,,,,,,,,,,,,,,,18.695,,,,
,,,,,,,,,,,,,,,,,,,18.47,,,,
,,,,,,,,,,,,,,,,,,,18.345,,,,
,,,,,,,,,,,,,,,,,,,18.175,,,,
,,,,,,,,,,,,,,,,,,,17.8,,,,
,,,,,,,,,,,,,,,,,,,17.463,,,,
,,,,,,,,,,,,,,,,,,,16.845,,,,
,,,,,,,,,,,,,,,,,,,16.802,,,,
,,,,,,,,,,,,,,,,,,,17.1,,,,
,,,,,,,,,,,,,,,,,,,17.551,,,,
,,,,,,,,,,,,,,,,,,,17.431,,,,
,,,,,,,,,,,,,,,,,,,17.184,,,,
,,,,,,,,,,,,,,,,,,,17.024,,,,
,,,,,,,,,,,,,,,,,,,17.029,,,,
,,,,,,,,,,,,,,,,,,,17.314,,,,
,,,,,,,,,,,,,,,,,,,17.189,,,,
,,,,,,,,,,,,,,,,,,,17.687,,,,
,,,,,,,,,,,,,,,,,,,17.449,,,,
,,,,,,,,,,,,,,,,,,,17.334,,,,
,,,,,,,,,,,,,,,,,,,17.084,,,,
,,,,,,,,,,,,,,,,,,,17.182,,,,
,,,,,,,,,,,,,,,,,,,17.173,,,,
,,,,,,,,,,,,,,,,,,,17.8,,,,
,,,,,,,,,,,,,,,,,,,18.353,,,,
,,,,,,,,,,,,,,,,,,,18.513,,,,
,,,,,,,,,,,,,,,,,,,19.119,,,,
,,,,,,,,,,,,,,,,,,,19.316,,,,
,,,,,,,,,,,,,,,,,,,19.201,,,,
,,,,,,,,,,,,,,,,,,,18.517,,,,
,,,,,,,,,,,,,,,,,,,18.335,,,,
,,,,,,,,,,,,,,,,,,,18.78,,,,
,,,,,,,,,,,,,,,,,,,18.469,,,,
,,,,,,,,,,,,,,,,,,,18.625,,,,
,,,,,,,,,,,,,,,,,,,18.454,,,,
,,,,,,,,,,,,,,,,,,,18.468,,,,
,,,,,,,,,,,,,,,,,,,18.428,,,,
,,,,,,,,,,,,,,,,,,,18.399,,,,
,,,,,,,,,,,,,,,,,,,18.413,,,,
,,,,,,,,,,,,,,,,,,,17.392,,,,
,,,,,,,,,,,,,,,,,,,17.277,,,,
,,,,,,,,,,,,,,,,,,,17.549,,,,
,,,,,,,,,,,,,,,,,,,17.233,,,,
,,,,,,,,,,,,,,,,,,,17.492,,,,
,,,,,,,,,,,,,,,,,,,17.385,,,,
,,,,,,,,,,,,,,,,,,,17.42,,,,
,,,,,,,,,,,,,,,,,,,17.415,,,,
,,,,,,,,,,,,,,,,,,,17.19,,,,
,,,,,,,,,,,,,,,,,,,16.45,,,,
,,,,,,,,,,,,,,,,,,,16.265,,,,
,,,,,,,,,,,,,,,,,,,16.665,,,,
,,,,,,,,,,,,,,,,,,,16.24,,,,
,,,,,,,,,,,,,,,,,,,16.54,,,,
,,,,,,,,,,,,,,,,,,,17.095,,,,
,,,,,,,,,,,,,,,,,,,17.723,,,,
,,,,,,,,,,,,,,,,,,,17.545,,,,
,,,,,,,,,,,,,,,,,,,17.825,,,,
,,,,,,,,,,,,,,,,,,,17.558,,,,
,,,,,,,,,,,,,,,,,,,17.625,,,,
,,,,,,,,,,,,,,,,,,,17.42,,,,
,,,,,,,,,,,,,,,,,,,17.415,,,,
,,,,,,,,,,,,,,,,,,,17.908,,,,
,,,,,,,,,,,,,,,,,,,17.84,,,,
,,,,,,,,,,,,,,,,,,,17.82,,,,
,,,,,,,,,,,,,,,,,,,17.69,,,,
,,,,,,,,,,,,,,,,,,,17.815,,,,
,,,,,,,,,,,,,,,,,,,17.5,,,,
,,,,,,,,,,,,,,,,,,,17.295,,,,
,,,,,,,,,,,,,,,,,,,16.535,,,,
,,,,,,,,,,,,,,,,,,,16.23,,,,
,,,,,,,,,,,,,,,,,,,16.44,,,,
,,,,,,,,,,,,,,,,,,,16.658,,,,
,,,,,,,,,,,,,,,,,,,16.178,,,,
,,,,,,,,,,,,,,,,,,,16.184,,,,
,,,,,,,,,,,,,,,,,,,16.049,,,,
,,,,,,,,,,,,,,,,,,,16.284,,,,
,,,,,,,,,,,,,,,,,,,16.899,,,,
,,,,,,,,,,,,,,,,,,,17.104,,,,
,,,,,,,,,,,,,,,,,,,16.869,,,,
,,,,,,,,,,,,,,,,,,,17.054,,,,
,,,,,,,,,,,,,,,,,,,17.254,,,,
,,,,,,,,,,,,,,,,,,,17.419,,,,
,,,,,,,,,,,,,,,,,,,16.989,,,,
,,,,,,,,,,,,,,,,,,,16.612,,,,
,,,,,,,,,,,,,,,,,,,16.688,,,,
,,,,,,,,,,,,,,,,,,,16.658,,,,
,,,,,,,,,,,,,,,,,,,16.458,,,,
,,,,,,,,,,,,,,,,,,,16.499,,,,
,,,,,,,,,,,,,,,,,,,16.51,,,,
,,,,,,,,,,,,,,,,,,,16.274,,,,
,,,,,,,,,,,,,,,,,,,16.279,,,,
,,,,,,,,,,,,,,,,,,,15.356,,,,
,,,,,,,,,,,,,,,,,,,15.051,,,,
,,,,,,,,,,,,,,,,,,,14.914,,,,
,,,,,,,,,,,,,,,,,,,14.815,,,,
,,,,,,,,,,,,,,,,,,,14.23,,,,
,,,,,,,,,,,,,,,,,,,14.266,,,,
,,,,,,,,,,,,,,,,,,,14.323,,,,
,,,,,,,,,,,,,,,,,,,14.208,,,,
,,,,,,,,,,,,,,,,,,,14.176,,,,
,,,,,,,,,,,,,,,,,,,13.891,,,,
,,,,,,,,,,,,,,,,,,,13.889,,,,
,,,,,,,,,,,,,,,,,,,13.975,,,,
,,,,,,,,,,,,,,,,,,,13.99,,,,
,,,,,,,,,,,,,,,,,,,14.743,,,,
,,,,,,,,,,,,,,,,,,,15.008,,,,
,,,,,,,,,,,,,,,,,,,14.605,,,,
,,,,,,,,,,,,,,,,,,,14.364,,,,
,,,,,,,,,,,,,,,,,,,14.376,,,,
,,,,,,,,,,,,,,,,,,,14.69,,,,
,,,,,,,,,,,,,,,,,,,14.667,,,,
,,,,,,,,,,,,,,,,,,,14.781,,,,
,,,,,,,,,,,,,,,,,,,14.716,,,,
,,,,,,,,,,,,,,,,,,,14.273,,,,
,,,,,,,,,,,,,,,,,,,13.96,,,,
,,,,,,,,,,,,,,,,,,,13.485,,,,
,,,,,,,,,,,,,,,,,,,13.258,,,,
,,,,,,,,,,,,,,,,,,,13.74,,,,
,,,,,,,,,,,,,,,,,,,13.99,,,,
,,,,,,,,,,,,,,,,,,,13.875,,,,
,,,,,,,,,,,,,,,,,,,13.77,,,,
,,,,,,,,,,,,,,,,,,,13.7,,,,
,,,,,,,,,,,,,,,,,,,13.478,,,,
,,,,,,,,,,,,,,,,,,,13.625,,,,
,,,,,,,,,,,,,,,,,,,13.403,,,,
,,,,,,,,,,,,,,,,,,,13.235,,,,
,,,,,,,,,,,,,,,,,,,13.208,,,,
,,,,,,,,,,,,,,,,,,,12.855,,,,
,,,,,,,,,,,,,,,,,,,12.785,,,,
,,,,,,,,,,,,,,,,,,,12.645,,,,
,,,,,,,,,,,,,,,,,,,12.935,,,,
,,,,,,,,,,,,,,,,,,,12.852,,,,
,,,,,,,,,,,,,,,,,,,13.22,,,,
,,,,,,,,,,,,,,,,,,,13.238,,,,
,,,,,,,,,,,,,,,,,,,13.238,,,,
,,,,,,,,,,,,,,,,,,,13.408,,,,
,,,,,,,,,,,,,,,,,,,13.76,,,,
,,,,,,,,,,,,,,,,,,,13.6,,,,
,,,,,,,,,,,,,,,,,,,13.975,,,,
,,,,,,,,,,,,,,,,,,,14.143,,,,
,,,,,,,,,,,,,,,,,,,14.019,,,,
,,,,,,,,,,,,,,,,,,,13.926,,,,
,,,,,,,,,,,,,,,,,,,13.86,,,,
,,,,,,,,,,,,,,,,,,,13.721,,,,
,,,,,,,,,,,,,,,,,,,14.217,,,,
,,,,,,,,,,,,,,,,,,,14.257,,,,
,,,,,,,,,,,,,,,,,,,14.297,,,,
,,,,,,,,,,,,,,,,,,,14.147,,,,
,,,,,,,,,,,,,,,,,,,14.047,,,,
,,,,,,,,,,,,,,,,,,,14.892,,,,
,,,,,,,,,,,,,,,,,,,15.511,,,,
,,,,,,,,,,,,,,,,,,,15.243,,,,
,,,,,,,,,,,,,,,,,,,15.158,,,,
,,,,,,,,,,,,,,,,,,,14.972,,,,
,,,,,,,,,,,,,,,,,,,15.405,,,,
,,,,,,,,,,,,,,,,,,,15.911,,,,
,,,,,,,,,,,,,,,,,,,15.325,,,,
,,,,,,,,,,,,,,,,,,,15.97,,,,
,,,,,,,,,,,,,,,,,,,15.749,,,,
,,,,,,,,,,,,,,,,,,,15.622,,,,
,,,,,,,,,,,,,,,,,,,15.16,,,,
,,,,,,,,,,,,,,,,,,,14.865,,,,
,,,,,,,,,,,,,,,,,,,14.6,,,,
,,,,,,,,,,,,,,,,,,,14.6,,,,
,,,,,,,,,,,,,,,,,,,14.695,,,,
,,,,,,,,,,,,,,,,,,,14.445,,,,
,,,,,,,,,,,,,,,,,,,14.28,,,,
,,,,,,,,,,,,,,,,,,,14.125,,,,
,,,,,,,,,,,,,,,,,,,13.83,,,,
,,,,,,,,,,,,,,,,,,,14.01,,,,
,,,,,,,,,,,,,,,,,,,14.04,,,,
,,,,,,,,,,,,,,,,,,,14.02,,,,
,,,,,,,,,,,,,,,,,,,14.215,,,,
,,,,,,,,,,,,,,,,,,,13.91,,,,
,,,,,,,,,,,,,,,,,,,13.955,,,,
,,,,,,,,,,,,,,,,,,,14.03,,,,
,,,,,,,,,,,,,,,,,,,13.71,,,,
,,,,,,,,,,,,,,,,,,,13.42,,,,
,,,,,,,,,,,,,,,,,,,13.113,,,,
,,,,,,,,,,,,,,,,,,,12.5,,,,
,,,,,,,,,,,,,,,,,,,12.325,,,,
,,,,,,,,,,,,,,,,,,,12.775,,,,
,,,,,,,,,,,,,,,,,,,12.413,,,,
,,,,,,,,,,,,,,,,,,,12.97,,,,
,,,,,,,,,,,,,,,,,,,12.935,,,,
,,,,,,,,,,,,,,,,,,,12.769,,,,
,,,,,,,,,,,,,,,,,,,12.319,,,,
,,,,,,,,,,,,,,,,,,,12.073,,,,
,,,,,,,,,,,,,,,,,,,12.118,,,,
,,,,,,,,,,,,,,,,,,,11.802,,,,
,,,,,,,,,,,,,,,,,,,12.268,,,,
,,,,,,,,,,,,,,,,,,,12.814,,,,
,,,,,,,,,,,,,,,,,,,12.779,,,,
,,,,,,,,,,,,,,,,,,,12.782,,,,
,,,,,,,,,,,,,,,,,,,12.344,,,,
,,,,,,,,,,,,,,,,,,,12.353,,,,
,,,,,,,,,,,,,,,,,,,12.223,,,,
,,,,,,,,,,,,,,,,,,,12.123,,,,
,,,,,,,,,,,,,,,,,,,12.749,,,,
,,,,,,,,,,,,,,,,,,,13.039,,,,
,,,,,,,,,,,,,,,,,,,12.989,,,,
,,,,,,,,,,,,,,,,,,,12.999,,,,
,,,,,,,,,,,,,,,,,,,13.033,,,,
,,,,,,,,,,,,,,,,,,,13.263,,,,
,,,,,,,,,,,,,,,,,,,13.62,,,,
,,,,,,,,,,,,,,,,,,,13.437,,,,
,,,,,,,,,,,,,,,,,,,13.357,,,,
,,,,,,,,,,,,,,,,,,,13.875,,,,
,,,,,,,,,,,,,,,,,,,13.84,,,,
,,,,,,,,,,,,,,,,,,,13.52,,,,
,,,,,,,,,,,,,,,,,,,11.935,,,,
,,,,,,,,,,,,,,,,,,,12.67,,,,
,,,,,,,,,,,,,,,,,,,12.89,,,,
,,,,,,,,,,,,,,,,,,,13.215,,,,
,,,,,,,,,,,,,,,,,,,12.943,,,,
,,,,,,,,,,,,,,,,,,,12.8,,,,
,,,,,,,,,,,,,,,,,,,12.54,,,,
,,,,,,,,,,,,,,,,,,,12.94,,,,
,,,,,,,,,,,,,,,,,,,13.333,,,,
,,,,,,,,,,,,,,,,,,,13.12,,,,
,,,,,,,,,,,,,,,,,,,12.915,,,,
,,,,,,,,,,,,,,,,,,,12.715,,,,
,,,,,,,,,,,,,,,,,,,13.07,,,,
,,,,,,,,,,,,,,,,,,,13.11,,,,
,,,,,,,,,,,,,,,,,,,12.975,,,,
,,,,,,,,,,,,,,,,,,,13.893,,,,
,,,,,,,,,,,,,,,,,,,14.013,,,,
,,,,,,,,,,,,,,,,,,,14.469,,,,
,,,,,,,,,,,,,,,,,,,14.51,,,,
,,,,,,,,,,,,,,,,,,,13.954,,,,
,,,,,,,,,,,,,,,,,,,14.31,,,,
,,,,,,,,,,,,,,,,,,,14.03,,,,
,,,,,,,,,,,,,,,,,,,14.01,,,,
,,,,,,,,,,,,,,,,,,,13.643,,,,
,,,,,,,,,,,,,,,,,,,13.527,,,,
,,,,,,,,,,,,,,,,,,,13.537,,,,
,,,,,,,,,,,,,,,,,,,13.145,,,,
,,,,,,,,,,,,,,,,,,,12.844,,,,
,,,,,,,,,,,,,,,,,,,13.175,,,,
,,,,,,,,,,,,,,,,,,,12.763,,,,
,,,,,,,,,,,,,,,,,,,12.482,,,,
,,,,,,,,,,,,,,,,,,,12.31,,,,
,,,,,,,,,,,,,,,,,,,12.425,,,,
,,,,,,,,,,,,,,,,,,,12.575,,,,
,,,,,,,,,,,,,,,,,,,12.145,,,,
,,,,,,,,,,,,,,,,,,,11.963,,,,
,,,,,,,,,,,,,,,,,,,12.175,,,,
,,,,,,,,,,,,,,,,,,,12.11,,,,
,,,,,,,,,,,,,,,,,,,11.94,,,,
,,,,,,,,,,,,,,,,,,,11.365,,,,
,,,,,,,,,,,,,,,,,,,11.325,,,,
,,,,,,,,,,,,,,,,,,,11.175,,,,
,,,,,,,,,,,,,,,,,,,11.175,,,,
,,,,,,,,,,,,,,,,,,,11.215,,,,
,,,,,,,,,,,,,,,,,,,10.44,,,,
,,,,,,,,,,,,,,,,,,,10.475,,,,
,,,,,,,,,,,,,,,,,,,10.68,,,,
,,,,,,,,,,,,,,,,,,,10.75,,,,
,,,,,,,,,,,,,,,,,,,11.32,,,,
,,,,,,,,,,,,,,,,,,,11.097,,,,
,,,,,,,,,,,,,,,,,,,11.105,,,,
,,,,,,,,,,,,,,,,,,,11.445,,,,
,,,,,,,,,,,,,,,,,,,11.27,,,,
,,,,,,,,,,,,,,,,,,,11.49,,,,
,,,,,,,,,,,,,,,,,,,,6468.75,,,
,,,,,,,,,,,,,,,,,,,,6661.5,,,
,,,,,,,,,,,,,,,,,,,,6706,,,
,,,,,,,,,,,,,,,,,,,,6666,,,
,,,,,,,,,,,,,,,,,,,,6610.75,,,
,,,,,,,,,,,,,,,,,,,,6743.25,,,
,,,,,,,,,,,,,,,,,,,,6595.5,,,
,,,,,,,,,,,,,,,,,,,,6623.75,,,
,,,,,,,,,,,,,,,,,,,,6584,,,
,,,,,,,,,,,,,,,,,,,,6446.75,,,
,,,,,,,,,,,,,,,,,,,,6387.75,,,
,,,,,,,,,,,,,,,,,,,,6307.25,,,
,,,,,,,,,,,,,,,,,,,,6492.75,,,
,,,,,,,,,,,,,,,,,,,,6472,,,
,,,,,,,,,,,,,,,,,,,,6849.25,,,
,,,,,,,,,,,,,,,,,,,,6751.75,,,
,,,,,,,,,,,,,,,,,,,,6675.5,,,
,,,,,,,,,,,,,,,,,,,,6497,,,
,,,,,,,,,,,,,,,,,,,,6592.25,,,
,,,,,,,,,,,,,,,,,,,,6586.5,,,
,,,,,,,,,,,,,,,,,,,,6418.75,,,
,,,,,,,,,,,,,,,,,,,,6430.5,,,
,,,,,,,,,,,,,,,,,,,,6635.25,,,
,,,,,,,,,,,,,,,,,,,,6455.5,,,
,,,,,,,,,,,,,,,,,,,,6381.75,,,
,,,,,,,,,,,,,,,,,,,,6311.75,,,
,,,,,,,,,,,,,,,,,,,,6135,,,
,,,,,,,,,,,,,,,,,,,,6069.5,,,
,,,,,,,,,,,,,,,,,,,,6251,,,
,,,,,,,,,,,,,,,,,,,,6497,,,
,,,,,,,,,,,,,,,,,,,,6641.75,,,
,,,,,,,,,,,,,,,,,,,,6724.25,,,
,,,,,,,,,,,,,,,,,,,,6917,,,
,,,,,,,,,,,,,,,,,,,,6961.75,,,
,,,,,,,,,,,,,,,,,,,,6756.75,,,
,,,,,,,,,,,,,,,,,,,,6710,,,
,,,,,,,,,,,,,,,,,,,,6892.5,,,
,,,,,,,,,,,,,,,,,,,,6830.5,,,
,,,,,,,,,,,,,,,,,,,,6591.25,,,
,,,,,,,,,,,,,,,,,,,,6435.5,,,
,,,,,,,,,,,,,,,,,,,,6894.5,,,
,,,,,,,,,,,,,,,,,,,,7128.25,,,
,,,,,,,,,,,,,,,,,,,,6992.75,,,
,,,,,,,,,,,,,,,,,,,,7018.25,,,
,,,,,,,,,,,,,,,,,,,,7089.75,,,
,,,,,,,,,,,,,,,,,,,,6916.25,,,
,,,,,,,,,,,,,,,,,,,,6917.25,,,
,,,,,,,,,,,,,,,,,,,,6928.25,,,
,,,,,,,,,,,,,,,,,,,,6996,,,
,,,,,,,,,,,,,,,,,,,,7404,,,
,,,,,,,,,,,,,,,,,,,,7328,,,
,,,,,,,,,,,,,,,,,,,,7373,,,
,,,,,,,,,,,,,,,,,,,,7463.25,,,
,,,,,,,,,,,,,,,,,,,,7783.75,,,
,,,,,,,,,,,,,,,,,,,,7725,,,
,,,,,,,,,,,,,,,,,,,,7666.25,,,
,,,,,,,,,,,,,,,,,,,,7663,,,
,,,,,,,,,,,,,,,,,,,,7728.5,,,
,,,,,,,,,,,,,,,,,,,,7914.5,,,
,,,,,,,,,,,,,,,,,,,,7920,,,
,,,,,,,,,,,,,,,,,,,,7870.25,,,
,,,,,,,,,,,,,,,,,,,,7875.5,,,
,,,,,,,,,,,,,,,,,,,,7897,,,
,,,,,,,,,,,,,,,,,,,,7865.75,,,
,,,,,,,,,,,,,,,,,,,,7921.25,,,
,,,,,,,,,,,,,,,,,,,,7967.25,,,
,,,,,,,,,,,,,,,,,,,,7863,,,
,,,,,,,,,,,,,,,,,,,,7767.75,,,
,,,,,,,,,,,,,,,,,,,,7826,,,
,,,,,,,,,,,,,,,,,,,,7745,,,
,,,,,,,,,,,,,,,,,,,,7491.75,,,
,,,,,,,,,,,,,,,,,,,,7411.75,,,
,,,,,,,,,,,,,,,,,,,,7348.25,,,
,,,,,,,,,,,,,,,,,,,,7417.25,,,
,,,,,,,,,,,,,,,,,,,,7427.25,,,
,,,,,,,,,,,,,,,,,,,,7414,,,
,,,,,,,,,,,,,,,,,,,,7467,,,
,,,,,,,,,,,,,,,,,,,,7271.5,,,
,,,,,,,,,,,,,,,,,,,,7412.5,,,
,,,,,,,,,,,,,,,,,,,,7432,,,
,,,,,,,,,,,,,,,,,,,,7408.75,,,
,,,,,,,,,,,,,,,,,,,,7479,,,
,,,,,,,,,,,,,,,,,,,,7441.25,,,
,,,,,,,,,,,,,,,,,,,,7519.5,,,
,,,,,,,,,,,,,,,,,,,,7371.5,,,
,,,,,,,,,,,,,,,,,,,,7555.75,,,
,,,,,,,,,,,,,,,,,,,,7467.5,,,
,,,,,,,,,,,,,,,,,,,,7377,,,
,,,,,,,,,,,,,,,,,,,,7175,,,
,,,,,,,,,,,,,,,,,,,,6979,,,
,,,,,,,,,,,,,,,,,,,,7134,,,
,,,,,,,,,,,,,,,,,,,,7114,,,
,,,,,,,,,,,,,,,,,,,,7313.5,,,
,,,,,,,,,,,,,,,,,,,,7416.5,,,
,,,,,,,,,,,,,,,,,,,,7248.5,,,
,,,,,,,,,,,,,,,,,,,,6846.75,,,
,,,,,,,,,,,,,,,,,,,,6795.75,,,
,,,,,,,,,,,,,,,,,,,,6922,,,
,,,,,,,,,,,,,,,,,,,,6515.5,,,
,,,,,,,,,,,,,,,,,,,,6570.5,,,
,,,,,,,,,,,,,,,,,,,,6430.5,,,
,,,,,,,,,,,,,,,,,,,,6262.5,,,
,,,,,,,,,,,,,,,,,,,,6371,,,
,,,,,,,,,,,,,,,,,,,,6572.5,,,
