"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"03/01/2023","75.570","74.740","76.330","73.720","725.82K","1.07%"
"02/01/2023","74.770","70.910","76.550","70.080","1.06M","5.44%"
"01/01/2023","70.910","70.080","71.430","69.050","497.86K","1.18%"
"31/12/2022","70.080","67.940","71.030","67.620","563.95K","3.15%"
"30/12/2022","67.940","66.660","68.440","66.090","476.53K","1.92%"
"29/12/2022","66.660","66.320","67.240","65.580","498.34K","0.51%"
"28/12/2022","66.320","68.680","69.450","65.730","693.14K","-3.44%"
"27/12/2022","68.680","70.770","71.020","67.810","688.64K","-2.95%"
"26/12/2022","70.770","69.170","70.930","68.630","725.15K","2.31%"
"25/12/2022","69.170","65.760","69.600","65.390","561.70K","5.19%"
"24/12/2022","65.760","65.740","66.050","65.070","218.83K","0.03%"
"23/12/2022","65.740","66.200","66.660","65.000","387.54K","-0.69%"
"22/12/2022","66.200","65.430","66.700","64.340","505.76K","1.18%"
"21/12/2022","65.430","65.620","66.780","64.730","573.30K","-0.29%"
"20/12/2022","65.620","63.400","66.010","63.110","849.77K","3.50%"
"19/12/2022","63.400","64.390","64.930","61.090","866.19K","-1.54%"
"18/12/2022","64.390","64.890","65.740","63.170","639.11K","-0.77%"
"17/12/2022","64.890","66.280","67.590","62.830","1.34M","-2.10%"
"16/12/2022","66.280","72.370","73.530","65.070","1.16M","-8.42%"
"15/12/2022","72.370","75.290","75.440","71.900","600.38K","-3.88%"
"14/12/2022","75.290","77.390","79.080","74.430","911.55K","-2.71%"
"13/12/2022","77.390","76.220","79.760","74.360","1.02M","1.56%"
"12/12/2022","76.200","76.550","76.690","73.600","656.12K","-0.46%"
"11/12/2022","76.550","76.360","78.360","76.290","348.16K","0.24%"
"10/12/2022","76.370","76.310","77.400","75.760","301.24K","0.08%"
"09/12/2022","76.310","78.280","78.770","75.940","622.25K","-2.52%"
"08/12/2022","78.280","76.850","78.720","74.570","911.78K","1.86%"
"07/12/2022","76.850","79.900","80.380","75.990","864.81K","-3.82%"
"06/12/2022","79.900","80.180","81.680","77.800","802.74K","-0.35%"
"05/12/2022","80.180","77.130","83.980","76.860","1.70M","3.95%"
"04/12/2022","77.130","76.470","77.450","75.800","391.30K","0.86%"
"03/12/2022","76.470","77.980","78.030","75.440","432.65K","-1.94%"
"02/12/2022","77.980","77.560","78.060","75.470","581.98K","0.54%"
"01/12/2022","77.560","79.150","80.520","76.330","968.38K","-2.01%"
"30/11/2022","79.150","75.770","80.520","75.560","1.11M","4.46%"
"29/11/2022","75.770","73.970","77.620","73.530","1.21M","2.53%"
