"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"15/09/2022","4,027.12","4,078.65","4,088.81","3,998.86","123.95K","-0.94%"
"14/09/2022","4,065.36","4,058.04","4,089.06","4,047.92","90.79K","-1.11%"
"13/09/2022","4,111.11","4,112.01","4,128.11","4,097.14","111.79K","0.42%"
"09/09/2022","4,093.79","4,050.59","4,099.01","4,042.25","118.43K","1.39%"
"08/09/2022","4,037.68","4,059.17","4,067.76","4,036.02","100.89K","-0.43%"
"07/09/2022","4,054.98","4,032.72","4,067.54","4,028.37","107.68K","0.07%"
"06/09/2022","4,052.28","4,024.47","4,054.00","4,009.58","113.51K","0.92%"
"05/09/2022","4,015.43","4,010.41","4,017.00","3,982.74","93.77K","-0.20%"
"02/09/2022","4,023.61","4,054.84","4,056.18","4,004.91","86.79K","-0.50%"
"01/09/2022","4,043.74","4,066.19","4,090.89","4,041.13","97.39K","-0.86%"
"31/08/2022","4,078.84","4,057.14","4,112.85","4,046.62","132.45K","0.07%"
"30/08/2022","4,075.79","4,088.53","4,093.14","4,048.52","93.30K","-0.34%"
"29/08/2022","4,089.52","4,063.88","4,092.95","4,059.60","94.35K","-0.44%"
"26/08/2022","4,107.55","4,127.81","4,139.79","4,102.68","99.00K","-0.21%"
"25/08/2022","4,116.24","4,093.29","4,119.62","4,058.75","111.32K","0.83%"
"24/08/2022","4,082.42","4,168.58","4,174.16","4,079.09","119.07K","-1.89%"
"23/08/2022","4,161.08","4,175.53","4,187.39","4,147.41","103.15K","-0.49%"
"22/08/2022","4,181.40","4,135.16","4,183.65","4,134.20","112.44K","0.73%"
"19/08/2022","4,151.07","4,174.55","4,185.66","4,151.07","117.40K","-0.69%"
"18/08/2022","4,180.10","4,205.79","4,211.91","4,173.54","101.05K","-0.87%"
"17/08/2022","4,216.96","4,182.57","4,222.79","4,155.17","112.87K","0.94%"
"16/08/2022","4,177.84","4,190.53","4,208.80","4,170.52","93.91K","-0.19%"
"15/08/2022","4,185.68","4,180.00","4,219.92","4,174.30","105.90K","-0.13%"
"12/08/2022","4,191.15","4,185.42","4,202.47","4,175.05","106.81K","-0.06%"
"11/08/2022","4,193.54","4,130.74","4,193.81","4,116.06","121.39K","2.04%"
"10/08/2022","4,109.74","4,149.21","4,160.79","4,092.55","85.57K","-1.12%"
"09/08/2022","4,156.29","4,143.67","4,161.81","4,131.43","84.14K","0.20%"
"08/08/2022","4,148.07","4,142.11","4,155.73","4,135.08","90.21K","-0.21%"
"05/08/2022","4,156.91","4,109.63","4,159.48","4,097.86","102.57K","1.35%"
"04/08/2022","4,101.54","4,089.44","4,108.16","4,064.66","89.53K","0.85%"
"03/08/2022","4,066.98","4,114.83","4,150.98","4,058.18","116.67K","-0.98%"
"02/08/2022","4,107.02","4,144.38","4,144.38","4,071.43","142.22K","-1.95%"
"01/08/2022","4,188.68","4,160.65","4,196.57","4,129.45","107.75K","0.45%"
"29/07/2022","4,170.10","4,226.42","4,243.51","4,160.87","114.18K","-1.32%"
"28/07/2022","4,225.67","4,242.27","4,267.92","4,223.03","107.53K","0.02%"
"27/07/2022","4,225.04","4,236.15","4,242.10","4,217.28","78.91K","-0.49%"
"26/07/2022","4,245.98","4,220.09","4,259.99","4,214.53","85.82K","0.79%"
"25/07/2022","4,212.64","4,233.93","4,234.84","4,201.92","83.64K","-0.60%"
