"Date","BTC_close","BTC_open","BTC_high","BTC_low","BTC_volume","BTC_change","difficulty","addresses_active_count","sum_block_weight","mean_block_size_bytes","total_fees_usd","mean_hash_rate","xfer_cnt","mean_tx_size_usd","ETH","LTC","XRP","DOGE","COPPER","GOLD","SILVER","SPX","JP225","DJI"
"6/9/2021","37332.2","33385.5","37517.6","32428.6","209.82","0.1183","21047730572452","817282","384253726","1076821.5555556","1339043.837032525","131832333.59289","698981","33103.16945861442","2606.23","172.355","0.9197","0.342546","4.5345","1895.5","28.002","4219.55","28865","34437"
"6/8/2021","33382.9","33574.6","34047.8","31158.1","193.54","-0.0058","21047730572452","998834","562367272","1282421.2214765","1134972.537665835","155896965.58059","778662","65830.38505309715","2510.65","160.628","0.87393","0.326014","4.559","1894.4","27.731","4227.26","29045","34586"
"6/7/2021","33578","35815.4","36754.6","33410.1","119.50","-0.0625","21047730572452","910652","484524402","1244971.1954887","1194732.6730735633","139156351.95843","731741","59401.18982268409","2592.63","161.939","0.86345","0.329668","4.5295","1898.8","28.018","4226.52","29030","34616"
"6/6/2021","35815.4","35518.7","36434","35265.3","62.20","0.0083","21047730572452","737174","403804380","980442.28","822167.9520247931","156943254.77947","567807","65073.236143872426","2713.66","176.29","0.94493","0.369287","","","","","",""
"6/5/2021","35520","36841.2","37887.6","34832","101.48","-0.0361","21047730572452","762659","403106216","1070355.1984733","1026230.5677049784","137063775.06732","627510","18271.25518415332","2628.98","172.99","0.92274","0.371083","","","","","",""
"6/4/2021","36851.3","39191.4","39255.4","35659.9","127.71","-0.0596","21047730572452","907519","483914618","1274985.0152672","1543165.445338888","137063775.06732","746465","18223.747378505213","2686.5","178.609","0.96927","0.37595","4.5315","1892","27.896","4229.89","28950","34742"
"6/3/2021","39187.3","37555.7","39462.3","37193.6","106.44","0.0434","21047730572452","1015474","561081213","1295449.1836735","1970350.7064779138","153804388.68949","810066","20214.81366572874","2853.35","192.95","1.04426","0.399332","4.4665","1873.3","27.477","4192.85","29030","34567"
"6/2/2021","37555.8","36687.7","38199.9","35981.1","96.89","0.0237","21047730572452","1090605","623963137","1289334.9638554","1909836.5940600762","173683868.40164","789932","19252.5325940673","2706.1","187.225","1.02441","0.42313","4.595","1909.9","28.204","4208.12","28900","34590"
"6/1/2021","36687.6","37294.3","37850.3","35742.7","113.48","-0.0164","21047730572452","914351","567326853","1361632.8169014","1694262.1702084702","148572947.21506","710535","22185.838487054458","2633.67","182.932","1.01063","0.369066","","","","4202.04","28760","34550"
"5/31/2021","37298.6","35644","37480.7","34213.2","131.70","0.0462","21047730572452","977895","563265188","1438143.5673759","1751462.0152843285","147526659.52284","719911","25576.69741657114","2708.47","188.169","1.04293","0.323951","4.681","1905","28.102","","",""
"5/30/2021","35652.8","34589.3","36388.6","33441","104.18","0.0309","21047730572452","990443","571296571","1496335.6527778","1310303.4245834043","150864303.39569","567818","37708.12918633323","2386.1","170.503","0.90612","0.301199","","","","","",""
"5/29/2021","34584.6","35664.5","37227.1","33664.2","160.43","-0.0302","25046487590083","863265","455405830","1334359.0948276","1574313.8336049125","144427848.35672","612592","78362.0503980675","2276.07","163.501","0.83041","0.302128","","","","","",""
"5/28/2021","35662.5","38543.2","38844.1","34772.4","199.58","-0.0717","25046487590083","972164","471403185","1342542.7563025","2455651.5195151977","148163050.71322","728153","96521.78905702449","2414.29","177.296","0.89918","0.31073","4.681","1905.3","28.014","4204.11","29105","34513"
"5/27/2021","38417.3","39249","40322.2","37190.8","122.93","-0.0212","25046487590083","864432","463475653","1267865.3418803","2560164.80109403","145672915.21125","717516","59447.86529753876","2735.88","193.255","0.9705","0.332046","4.666","1895.7","27.94","4200.88","28535","34437"
"5/26/2021","39249.2","38375.7","40750","37847","153.80","0.0227","25046487590083","933622","487451477","1294282.9836066","3011970.3351150495","151898253.06972","745658","64398.9335923339","2884.66","198.791","1.03167","0.350483","4.5295","1901.2","27.877","4195.99","28570","34280"
"5/25/2021","38378.3","38753.6","39740.8","36540.7","163.01","-0.0096","25046487590083","968674","491385675","1360187.195122","3291783.1706095487","153143321.71715","751985","63646.68702571625","2705.09","183.805","0.97434","0.345477","4.5065","1898","28.056","4188.13","28595","34271"
"5/24/2021","38750.6","34720.3","39851.7","34474.6","244.88","0.1174","25046487590083","975836","503420659","1344700.9126984","3793787.4446185557","156878524.07365","768556","66166.14665490102","2646.79","184.209","0.99142","0.364433","4.5255","1884.5","27.905","4197.05","28345","34352"
"5/23/2021","34679.7","37446.8","38248.7","31192.4","325.73","-0.0739","25046487590083","957018","467463525","1378502.0420168","2821015.621793139","148163050.71322","650899","55563.27125387863","2101.34","142.545","0.79153","0.305984","","","","","",""
"5/22/2021","37448.3","37291","38776","35314.9","185.83","0.004","25046487590083","918673","455527642","1295315.6982759","3719879.1763566406","144427848.35672","694860","45648.15787002572","2291.6","169.416","0.90502","0.341484","","","","","",""
"5/21/2021","37297.4","40611.2","42108.3","33592.3","315.50","-0.084","25046487590083","942736","439401151","1293794.7363636","4901175.764022274","136957441.85081","813884","52762.80831090628","2433.11","180.075","1.006","0.358401","4.481","1876.7","27.486","4155.86","28330","34153"
"5/20/2021","40717.2","36706.8","42425.9","35010.4","269.75","0.1088","25046487590083","943686","447494643","1293550.1785714","5384358.786847502","139447577.35278","806751","75370.72654679512","2777.55","211.77","1.17955","0.397741","4.568","1881.9","28.067","4159.12","28090","34028"
"5/19/2021","36720.5","42898.3","43516.6","30261.7","607.10","-0.144","25046487590083","1031147","495391084","1327004.216","4699408.791336773","155633457.21912","878191","58732.38247341863","2435.69","186.896","1.0617","0.330353","4.5765","1881.5","28.025","4115.68","28000","33831"
"5/18/2021","42897.3","43538.5","45770.9","42293.9","154.96","-0.0148","25046487590083","856695","395501847","1322259.63","2897148.069149058","124506764.34098","715142","45454.245353711965","3377.55","294.385","1.59055","0.474714","4.7255","1868","28.333","4127.83","28435","33996"
"5/17/2021","43541.3","46424.2","46545.4","42201.5","274.76","-0.0621","25046487590083","962984","483480887","1339125.7355372","3347239.6735825073","150653186.21519","810549","68671.905654335","3279.68","281.264","1.4959","0.486366","4.7115","1867.6","28.274","4163.29","27820","34256"
"5/16/2021","46426.4","46729.3","49764.3","43920.8","180.07","-0.006","25046487590083","971649","527345023","1374205.3030303","2450588.331481768","164348930.57956","707629","45846.11603607901","3582.12","296.201","1.44967","0.513023","","","","","",""
"5/15/2021","46708.8","49839.1","50640.9","46650.2","131.91","-0.0628","25046487590083","953308","491393848","1345474.4715447","2901422.601064767","153143321.71715","751144","57832.12896542577","3641.65","299.5","1.48591","0.507448","","","","","",""
"5/14/2021","49839.8","49704.9","51459.2","48874","118.84","0.0027","25046487590083","1066269","531346440","1315182.3134328","3655757.7364898846","166839066.08152","883900","63258.240331683046","4075.38","326.21","1.40342","0.559581","4.6545","1838.1","27.365","4173.85","28015","34318"
"5/13/2021","49704.6","49398.2","51337.3","46331.1","236.71","0.0065","25046487590083","1187747","635209363","1314147.2857143","3532286.030391288","186999513.86235","936799","70731.32806225354","3719.62","317.51","1.3614","0.48691","4.6905","1824","27.059","4112.5","27450","33938"
"5/12/2021","49384.2","56694.5","57938.5","49187","160.74","-0.129","20608845737768","1245595","683158402","1372341.5116279","3935518.6914520767","176209059.22568","974409","38810.25167921928","3811.77","302.33","1.26829","0.389159","4.736","1822.8","27.244","4063.04","28130","33508"
"5/11/2021","56695.7","55846.1","56871.1","54550.4","96.47","0.0152","20608845737768","1258920","679234032","1348342.6395349","4602741.4123961","176209059.22568","1013447","28791.555141908462","4167.78","377.369","1.47796","0.493231","4.762","1836.1","27.667","4152.1","28690","34183"
"5/10/2021","55848.9","58251.2","59523.9","53678.3","142.61","-0.041","20608845737768","1315147","719128360","1372785.3388889","5730267.160496824","184404830.10838","976754","35875.81613889226","3947.9","359.106","1.39101","0.449977","4.716","1837.6","27.492","4188.43","29570","34668"
"5/9/2021","58238.3","58840.6","59227","56414.4","103.59","-0.0102","20608845737768","1234486","731142820","1361585.1021505","4012171.9507576656","190551658.27041","793545","29462.292695805576","3922.23","386.82","1.53447","0.568682","","","","","",""
"5/8/2021","58840.1","57330.3","59471.1","56972.2","101.27","0.0262","20608845737768","1169650","683136906","1309884.2807018","5115524.873621718","175184588.60296","874422","27624.44844169705","3905.55","347.03","1.56237","0.634394","","","","","",""
"5/7/2021","57337.2","56411.4","58639.3","55300.1","110.01","0.0165","20608845737768","1187763","675217276","1300575.7383721","5975097.267509447","176209059.22568","954463","44516.49050960717","3481.22","345.537","1.58103","0.68688","4.7485","1831.3","27.477","4232.6","29390","34686"
"5/6/2021","56405.4","57441","58364.9","55294.5","109.02","-0.018","20608845737768","1228892","675245921","1358868.0647059","6173562.542415512","174160117.98024","990964","32712.402393921806","3489.52","353.38","1.60294","0.579839","4.6025","1815.7","27.477","4201.62","29315","34442"
"5/5/2021","57441.3","53872.5","57936.4","53872.5","119.82","0.0688","20608845737768","1208973","623215156","1347845.5095541","5751216.5363702215","160841991.03347","956064","38074.81704024097","3522.76","355.957","1.61396","0.655355","4.524","1784.3","26.522","4167.59","28785","34118"
"5/4/2021","53741.5","57170.6","57201.3","53741.5","132.33","-0.06","20608845737768","1293836","723129977","1338066.3425414","5239713.866552269","185429300.7311","907743","35253.32905998822","3286.71","305.328","1.39664","0.559005","4.5215","1776","26.558","4164.66","29050","34020"
"5/3/2021","57169.8","56605.8","58925.1","56562.4","89.24","0.01","20608845737768","1268856","703155871","1457734.1412429","6482755.697553146","181331416.76499","880035","39227.78330588372","3429.37","294.431","1.55474","0.438244","4.5285","1791.8","26.96","4192.66","28935","34008"
"5/2/2021","56603.8","57807.2","57868.4","56110.5","53.61","-0.0208","20608845737768","1248724","723123877","1418174.0162162","4774038.126507727","189527186.17245","684574","17691.359469884916","2950.33","268.86","1.56112","0.372404","","","","","",""
"5/1/2021","57807.1","57719.1","58449.4","57029.5","63.41","0.0015","20608845737768","1040203","551336138","1336000.6330935","5717521.056530443","158215613.4607","784881","19682.57881428398","2944.66","276.75","1.65073","0.390642","","","","","",""
"4/30/2021","57720.3","53562.3","57925.6","53088.7","103.74","0.0777","23581981443664","1122022","579333059","1375098.0137931","8378937.078833868","169978664.36474","884282","35781.09357409592","2772.78","271.08","1.59707","0.336635","4.468","1767.7","25.873","4181.17","28885","33767"
"4/29/2021","53560.8","54838.6","55173.7","52400","83.90","-0.0234","23581981443664","986056","487453691","1385151.7540984","7625489.499199352","143016531.65266","799892","45504.983069264614","2757.36","255.379","1.39814","0.30324","4.4865","1768.3","26.085","4211.47","29055","33951"
"4/28/2021","54841.4","55036","56419.9","53876.4","86.96","-0.0035","23581981443664","1113474","563282635","1306990.084507","7505704.010391052","166461864.95953","850990","42878.74752633836","2746.54","258.757","1.35801","0.323582","4.498","1773.9","26.085","4183.18","29050","33724"
"4/27/2021","55036.5","54011.1","55427.8","53345","84.08","0.0188","23581981443664","1092574","563330462","1317502.8309859","8854173.536637235","166461864.95953","882117","85242.83962360202","2665.24","259.83","1.40174","0.270668","4.487","1778.8","26.41","4186.72","28990","33883"
"4/26/2021","54020.5","48963.5","54320.9","48815.9","129.76","0.1033","23581981443664","943203","455470064","1315317.4912281","9154137.196818193","133638399.34275","792605","64671.61330287788","2533.12","247.49","1.36699","0.269805","4.443","1780.1","26.209","4187.62","29170","33877"
"4/25/2021","48963.6","50088.2","50532.4","47098.5","59.20","-0.0225","23581981443664","1026103","563308560","1339991.5106383","5637251.4610339","165289599.05382","704296","41943.355090313074","2316.48","223.57","1.03384","0.251103","","","","","",""
"4/24/2021","50088.9","51140.8","51183","48775.2","82.25","-0.0206","23581981443664","1125210","579357374","1334104.1931034","8449192.540623793","169978664.36474","848395","36450.2690939227","2215.93","225.197","1.05015","0.270017","","","","","",""
"4/23/2021","51143.6","51707.1","52099.9","47659.4","214.46","-0.0113","23581981443664","1114180","535435141","1311315.4296296","13682925.873233473","158255998.55534","939047","64921.41171814709","2367.31","241.399","1.17023","0.248731","4.34","1777.8","26.075","4180.17","28975","33941"
"4/22/2021","51729.5","53821.3","55408.4","50590.9","168.13","-0.0388","23581981443664","1114976","563342251","1276355.9230769","15310833.805782232","167634132.55331","868847","66059.78221273792","2401.1","252.999","1.15886","0.26081","4.278","1782","26.18","4134.98","29120","33709"
"4/21/2021","53820.2","56479.5","56764.4","53657.6","100.26","-0.0471","23581981443664","918079","403489203","1302742.3366337","13783194.321486007","118398932.44007","832341","75827.95470800629","2360.81","257.87","1.29046","0.305633","4.2845","1793.1","26.57","4173.42","28530","34016"
"4/20/2021","56483.2","55645.1","57054.9","53422.5","115.49","0.015","23581981443664","1126908","507380618","1332162.296875","17088264.734061383","150050132.15114","978450","71612.0940122973","2332.14","260.978","1.38614","0.317696","4.219","1778.4","25.84","4134.94","29135","33703"
"4/19/2021","55646.1","56208.1","57517","54272.3","117.51","-0.01","23581981443664","884672","375566298","1302206.9690722","12142759.502796853","113709865.44109","778735","35794.78092429397","2160.63","261.307","1.30918","0.407335","4.243","1770.6","25.837","4163.26","29695","33958"
"4/18/2021","56207.1","60043.2","60362.1","51817.6","216.81","-0.0639","23581981443664","1057891","495416480","1296146.8467742","12168131.096856158","145361065.15215","906052","50202.159999825126","2237.17","273.603","1.40794","0.322037","","","","","",""
"4/17/2021","60041.9","61358.3","62509.1","59672.1","84.08","-0.0218","23581981443664","828375","363543533","1341245.7912088","9862981.496721847","106676264.94261","691956","30296.88094439033","2318.33","300.927","1.54064","0.281909","","","","","",""
"4/16/2021","61379.7","63211.6","63518.5","60027.3","136.85","-0.029","23581981443664","933121","407494385","1330287.4854369","8896452.694558414","120743465.93957","864154","58998.734708127275","2423.18","308.174","1.54747","0.365551","4.172","1780.2","26.105","4185.47","29730","34081"
"4/15/2021","63216","62978.6","63729.1","62067.5","76.97","0.0037","23581981443664","1366494","687161839","1315436.9534884","9862160.381078944","198624496.4286","1146432","33301.84063196539","2514.22","285.754","1.7578","0.182784","4.223","1766.8","25.964","4170.42","29615","33923"
"4/14/2021","62980.4","63544.2","64778","61366.3","130.43","-0.0088","23137439666472","1149773","539344622","1290874.9703704","8554253.54120365","155272729.18855","986936","46490.78722840237","2431.56","278.408","1.83625","0.121349","4.1315","1736.3","25.524","4124.66","29620","33624"
"4/13/2021","63540.9","59863.6","63659","59839.4","126.56","0.0614","23137439666472","1178027","563317081","1339443.6197183","6547094.626913958","163323907.55504","996975","48139.4427856294","2299.93","267.17","1.79627","0.093763","4.0365","1747.6","25.426","4141.59","29780","33570"
"4/12/2021","59863.8","59982.1","61259.9","59569.2","81.88","-0.0019","23137439666472","1126723","575336802","1342741.6666667","5515630.723256095","165624244.46778","904352","40925.59891731146","2137.81","244.655","1.46773","0.070719","4.0225","1732.7","24.867","4127.99","29575","33631"
"4/11/2021","59978.7","59772.4","60667.1","59250.3","58.20","0.0039","23137439666472","1043812","575360555","1374769.7517241","3768205.2970010154","166774412.09604","771342","23847.774599031003","2151.42","252.375","1.35498","0.07415","","","","","",""
"4/10/2021","59748.4","58127.4","61229","57900","103.72","0.028","23137439666472","1163952","627298204","1353595.3248408","5404711.597667529","180576433.57251","926332","33117.43484493664","2133.79","256.269","1.37431","0.063688","","","","","",""
"4/9/2021","58118.7","58076.8","58890.9","57686","59.22","0.0007","23137439666472","1222362","607260099","1329647.1907895","6624852.56788032","174825592.11877","1014980","30620.102302769512","2066.93","220.879","1.01916","0.061582","4.0445","1744.8","25.325","4128.8","29775","33682"
"4/8/2021","58077.4","55948","58136.7","55721.6","64.78","0.038","23137439666472","1092604","531407820","1309369.1641791","5389060.379563865","154122561.5603","913314","39468.35592556057","2079.92","226.48","1.05784","0.061757","4.099","1758.2","25.585","4097.17","29680","33390"
"4/7/2021","55948.7","57996.3","58627.7","55489.3","110.69","-0.0353","23137439666472","1246138","623286448","1307192.6050955","5720032.5084308265","180576433.57251","1029572","32511.623358129193","1961.46","218.974","0.91658","0.058728","4.0575","1741.6","25.247","4079.95","29720","33328"
"4/6/2021","57996.3","59169","59487","57403.3","77.15","-0.0169","23137439666472","1180036","575327671","1343907.2152778","6153171.259320328","165624244.46778","1000305","43877.34474684326","2111.53","236.827","1.09057","0.064283","4.118","1743","25.227","4073.94","29710","33315"
"4/5/2021","58993.4","58202.3","59205.1","56842.7","54.13","0.0136","23137439666472","1229289","623253428","1408113.7435897","5632983.52237511","179426264.28802","913882","34582.78399796227","2106.41","221.456","0.91324","0.059948","4.1395","1728.8","24.78","4077.91","30080","33415"
"4/4/2021","58199.9","57059.7","58464.8","56470.6","57.21","0.02","23137439666472","1032167","583301037","1367726.8767123","3889292.2690878524","167924581.38053","733139","21020.232153127046","2075.94","202.291","0.63489","0.057401","","","","","",""
"4/3/2021","57059.9","58976.8","59770.5","56906.7","68.74","-0.0325","23137439666472","1020968","519374435","1318079.5801527","4716474.246101097","150672055.36306","831654","23961.414910960277","2008.59","195.231","0.57886","0.055554","","","","","",""
"4/2/2021","58977.3","58718.2","60134.9","58466.5","72.37","0.0044","23137439666472","1103476","555351097","1314833.4285714","5317945.164860878","160833893.90765","953329","31969.69452810378","2134.55","211.84","0.60676","0.05757","","","","","",""
"4/1/2021","58718.3","58763.2","59406.5","58040.7","69.04","-0.0008","21865558044611","1145125","579248089","1335198.5034483","5384232.712680516","157606703.27434","986465","33316.9416473297","1967.96","202.352","0.57052","0.062113","3.994","1728.4","24.948","4019.87","29410","33037"
"3/31/2021","58763.7","58771.4","59795.6","56991.6","98.06","-0.0001","21865558044611","1234495","627293465","1343822.3057325","5923576.027263654","170650017.74981","1046861","26938.53614274245","1917.99","196.661","0.56957","0.053744","4","1715.6","24.532","3972.89","29215","32898"
"3/30/2021","58771.3","57614.6","59366.9","57077.1","86.21","0.02","21865558044611","1154381","579299578","1308779.6369863","5666607.433642599","158693646.9299","998704","27962.983330180665","1841.01","195.771","0.56225","0.054027","3.982","1686","24.137","3958.55","29480","32925"
"3/29/2021","57616.2","55764.7","58392.6","54951.1","107.91","0.0332","21865558044611","1115525","591337135","1276135.5562914","4790573.011099428","164128360.51208","935905","33349.972840459755","1816.69","193.762","0.56537","0.054102","4.0345","1712.2","24.771","3971.09","29090","33032"
"3/28/2021","55765.2","55856.9","56504.2","54711.3","58.71","-0.0017","21865558044611","1063472","627326380","1326037.591195","3135065.9002463236","172823903.49572","733563","23546.280534365018","1686.8","184.239","0.54565","0.053637","","","","","",""
"3/27/2021","55862.9","55033.8","56531.1","54010.2","73.87","0.015","21865558044611","1149403","635257183","1297624.4968553","3732554.68339867","172823903.49572","866821","21800.58971831532","1713.01","184.061","0.54789","0.054426","","","","","",""
"3/26/2021","55036.1","51317.4","55074.1","51302","100.30","0.0724","21865558044611","1085835","535358189","1317567.9852941","4402802.421655604","147824218.20034","928803","36193.57344974329","1698.6","183.401","0.56304","0.053973","4.068","1732.3","25.114","3974.54","29110","32954"
"3/25/2021","51322.3","52330","53175.4","50441.3","143.35","-0.0192","21865558044611","1218346","615311935","1317103.6233766","4365480.179934053","167389188.34834","1034886","40781.28729227799","1586.54","171.66","0.51085","0.051263","3.978","1725.1","25.047","3909.52","28615","32501"
"3/24/2021","52325.4","54309.1","57169.4","51725.4","137.91","-0.0391","21865558044611","1153475","607286110","1355636.6513158","4296354.857701925","165215304.16763","919379","33877.38942061505","1582.38","176.2","0.48213","0.05151","4.064","1733.2","25.231","3889.14","28190","32319"
"3/23/2021","54452.5","54117.5","55813.8","52992.3","84.84","0.0054","21865558044611","1234149","639276653","1350186.1987578","4543207.111098404","174997789.24163","981580","39180.7149189505","1667.9","186.19","0.55045","0.053437","4.0795","1725.1","25.227","3910.52","28815","32306"
"3/22/2021","54158.3","57379.3","58379.9","53784.2","95.53","-0.0562","21865558044611","1144113","599326674","1354407.1986755","4582160.923739057","164128360.51208","921864","28983.97531228091","1682.37","185.639","0.54414","0.054929","4.1395","1738.1","25.769","3940.59","28935","32619"
"3/21/2021","57383.8","58097.4","58583.8","55583.3","77.47","-0.0122","21865558044611","1112554","623345257","1459640.025641","3582030.01517791","169563074.09425","745964","24274.557295653947","1783.72","195.38","0.5167","0.057471","","","","","",""
"3/20/2021","58093.4","58084.1","59882.1","57863","67.83","0.0001","21865558044611","1124513","607362724","1338006.7077922","4753004.343370932","167389188.34834","866711","20949.127352595322","1804.6","199.991","0.52446","0.058827","","","","","",""
"3/19/2021","58088","57645","59448.3","56305.1","83.98","0.0075","21865558044611","1158820","591338974","1318040.8445946","6668357.792412171","158461331.28346","997376","24506.413956779987","1809.64","200.276","0.46669","0.05827","4.113","1741.7","26.321","3913.1","29500","32807.86"
"3/18/2021","57656","58911.8","60088","57099.6","102.62","-0.0213","21448277761060","1219716","599332601","1274966.6973684","7984853.930610203","162062350.61257","1075406","25617.033890112965","1776.08","199.733","0.46885","0.057294","4.108","1732.5","26.351","3915.46","30055","32880"
"3/17/2021","58913.5","56892.9","58933.2","54253.2","118.26","0.0356","21448277761060","1110541","539321686","1277718.4705882","6238211.236756983","145003154.51834","949209","27432.09128039953","1823.35","206.11","0.47","0.05788","4.119","1727.1","26.058","3974.12","29725","33017"
"3/16/2021","56889.7","55619.5","56889.7","53342.6","128.51","0.0197","21448277761060","1161912","591334219","1325658.0671141","6206822.421041009","158863750.57724","990064","29870.088471014835","1804.85","201.698","0.46037","0.058611","4.0715","1730.9","26.003","3962.71","29725","32835"
"3/15/2021","55791.3","59117.4","60565.9","55088.8","117.71","-0.0562","21448277761060","1167577","587272639","1351997.3783784","6381676.231914712","157797551.58902","936741","36082.7419997122","1792.38","200.462","0.43568","0.056965","4.1405","1729.2","26.288","3968.94","29530","32957"
"3/14/2021","59113.7","61192.7","61673.7","59113.7","80.29","-0.034","21448277761060","1155175","627204186","1319455.8343949","5286667.251258663","167393348.62436","873448","27625.050353045895","1849.06","214.226","0.4393","0.058431","","","","","",""
"3/13/2021","61195.3","57267.4","61795.8","56118.8","134.64","0.0686","21448277761060","1104466","567289161","1409159.7062937","7129516.372146794","152466553.57723","870843","31870.73362269925","1921.13","226.208","0.4577","0.062694","","","","","",""
"3/12/2021","57265.1","57806.2","58052.3","55134.5","116.96","-0.0092","21448277761060","1186618","595249730","1314902.4133333","6674893.672051013","159929951.1008","983349","30816.21573720347","1766.9","220.61","0.43941","0.055261","4.14","1719.8","25.911","3943.34","29590","32772"
"3/11/2021","57799.5","55851.2","58135","54351.8","129.63","0.0349","21448277761060","1084417","523341995","1279353.2651515","6493051.009165377","140738357.03011","922585","34049.338229774694","1825.79","201.329","0.45155","0.055893","4.139","1722.6","26.193","3939.34","29230","32479"
"3/10/2021","55851.9","54882.7","57328.7","53073.6","140.96","0.0177","21448277761060","1165773","595306238","1302069.4765101","6136343.624728035","158863750.57724","982213","27995.045790680975","1794.14","200.133","0.46158","0.0559","4.0325","1721.8","26.13","3898.81","28985","32279"
"3/9/2021","54879","52352.4","54880.6","51941.3","114.06","0.0491","21448277761060","1088598","551285173","1313084.4071429","5815933.428207414","149267953.5419","938346","33754.08664158812","1869.1","203.751","0.48499","0.057978","4.0085","1716.9","26.183","3875.44","29070","31811"
"3/8/2021","52311","50988.9","52384.9","49338.1","68.14","0.0261","21448277761060","1164249","615186716","1405609.6774194","4777864.2081318395","165260949.11258","860982","32039.40760408754","1831.49","191.595","0.47358","0.062848","4.093","1678","25.269","3821.35","28765","31776"
"3/7/2021","50982.3","48899","51434.1","48890.6","82.91","0.0435","21448277761060","1043256","583304216","1372971.7123288","3565798.1372701027","155665152.07724","756614","21565.620007303154","1728.1","190.759","0.46532","0.051881","","","","","",""
"3/6/2021","48855.6","48798.7","49191.8","47132.8","66.66","0.0013","21448277761060","1147083","607240094","1354244.4407895","3826125.413315459","162185767.00792","853619","17974.133488774558","1649.19","182.816","0.46296","0.050935","","","","","",""
"3/5/2021","48792.5","48363.6","49429.4","46370.1","113.64","0.0075","21724134900047","1154593","591289380","1323794.8590604","5542496.422733488","160906977.55385","968424","27349.873829100183","1530.29","180.142","0.45501","0.049584","4.0755","1698.5","25.287","3841.94","28760","31465"
"3/4/2021","48428","50388","51757.7","47521.8","9.56","-0.039","21724134900047","1042797","507353398","1281870.0078125","5418810.117139305","138228813.40182","896852","26461.536980303365","1538.61","180.657","0.48088","0.049927","3.9785","1700.7","25.461","3768.47","28985","30878"
"3/3/2021","50395.1","48422.2","52567.9","48159.2","44.93","0.0407","21724134900047","1185450","607287445","1305272.0197368","6777153.319852839","164146716.40062","1009379","27004.544110751125","1571.05","187.812","0.44844","0.050474","4.142","1715.8","26.387","3819.72","29590","31236"
"3/2/2021","48424.2","49595.6","50191.9","47100.6","102.10","-0.0236","21724134900047","1119669","571289936","1303004.3006993","6330792.480113791","154427502.97045","963783","26181.033232440466","1488.62","178.32","0.43582","0.050279","4.222","1733.6","26.879","3870.29","29490","31358"
"3/1/2021","49595.5","45160.5","49774","45008.8","137.52","0.0981","21724134900047","1073523","519377798","1355602.8384615","6176588.909029323","140388638.78131","868448","29108.71536717396","1570.03","175.978","0.44551","0.050576","4.113","1723","26.678","3901.82","29580","31509"
"2/28/2021","45164","46136","46582","43100.6","135.08","-0.0211","21724134900047","1033508","523312626","1362272.5419847","3750043.895993368","141468550.69351","747622","20513.740948954262","1418.76","165.119","0.41528","0.048129","","","","","",""
"2/27/2021","46136.7","46333.1","48335.1","45059.4","98.75","-0.0045","21724134900047","1202477","623246049","1294119.5541401","4793299.534453271","169546279.0718","939300","17919.98034901624","1458.93","171.868","0.43574","0.050076","","","","","",""
"2/26/2021","46345.6","46928.5","48413.9","44248.2","189.41","-0.0124","21724134900047","1114180","551299804","1293231.8273381","6707385.37510212","150107852.21147","959347","28385.445355502765","1445.44","170.02","0.42783","0.050463","4.0925","1728.8","26.44","3811.15","29250","30912"
"2/25/2021","46928.5","49695.9","52013.8","46773.7","83.22","-0.0557","21724134900047","1217040","615275880","1294256.3076923","7434312.502891792","168466365.60452","1007803","46155.84909678727","1476.15","179.507","0.43561","0.050045","4.2635","1775.4","27.685","3829.34","30190","31371"
"2/24/2021","49697.5","48911.1","51311.8","47031.7","153.75","0.0161","21724134900047","1230122","631212995","1318229.5786164","9226556.277677745","171706104.45129","1033742","31128.85215732645","1623.71","181.499","0.46923","0.056653","4.3015","1797.9","27.859","3925.43","29640","31916"
"2/23/2021","48911.2","54114.1","54115","45093.8","315.07","-0.0961","21724134900047","1054613","503341514","1295814.0866142","8920791.52491256","137148899.93453","935488","41770.21087765981","1578.11","177.538","0.4749","0.047673","4.185","1805.9","27.688","3881.37","29995","31492"
"2/22/2021","54111.8","57437.6","57480.8","48353.8","244.95","-0.0578","21724134900047","1094544","527361596","1334166.7819549","7176596.925804858","143628376.073","892176","36934.31602154935","1777.28","208.039","0.56581","0.05353","4.1465","1808.4","28.085","3876.5","30170","31466"
"2/21/2021","57433.8","55907.6","58335.1","55502.7","87.26","0.027","21724134900047","1047141","563284627","1447470.1347518","6605361.694507315","152267677.59096","808015","37312.66561050316","1933.45","227.219","0.54393","0.055881","","","","","",""
"2/20/2021","55923.7","55922","57523.8","54124.1","127.85","0.0003","21724134900047","1187083","579352284","1320741.2876712","8240921.186612725","157667240.26215","977014","26730.46251392373","1913.88","227.5","0.512","0.054135","","","","","",""
"2/19/2021","55906.6","51590.1","56238.5","50816.8","139.43","0.0838","21724134900047","1248515","611263566","1327707.2352941","8980962.363004353","163253417.20803","1044807","37671.076674734424","1955.59","236.694","0.56325","0.055036","4.077","1777.4","27.254","3906.71","30040","31433"
"2/18/2021","51582.2","52094.5","52524","50941.6","94.35","-0.0095","21434395961349","1138881","543362353","1307053.7153285","7613017.46561573","145974815.72489","966333","30692.531637790427","1934.16","226.58","0.53061","0.059134","3.905","1775","27.078","3913.97","30230","31431"
